"","x"
"535",-3224.32131462821
"536",-3227.36891418487
"537",-3225.72853363304
"538",-3223.81851929056
"539",-3224.80395658466
"540",-3225.91762264977
"541",-3227.23527231822
"542",-3228.87689666149
"543",-3228.84062400816
"544",-3228.23079915826
"545",-3228.21240305054
"546",-3226.34807928931
"547",-3226.55315579502
"548",-3227.34604277156
"549",-3229.33390522518
"550",-3226.03847231662
"551",-3234.99950844956
"552",-3231.57041014453
"553",-3231.99832758761
"554",-3231.35099399709
"555",-3231.74660642442
"556",-3231.70256362797
"557",-3232.72914066052
"558",-3233.28840420058
"559",-3230.84471825841
"560",-3230.53859469367
"561",-3233.45177736977
"562",-3234.71402354456
"563",-3234.69694516687
"564",-3235.56856273925
"565",-3232.63425864471
"566",-3233.02088607078
"567",-3231.78724708555
"568",-3234.42016196413
"569",-3235.12403395493
"570",-3234.1629980362
"571",-3237.20017072664
"572",-3238.55035907916
"573",-3237.55971912471
"574",-3237.79319152773
"575",-3238.17556322267
"576",-3237.23118954401
"577",-3237.15106621769
"578",-3238.06406953931
"579",-3237.27207991517
"580",-3238.73348743284
"581",-3240.6015075248
"582",-3243.7405369024
"583",-3244.74380526349
"584",-3240.37028823799
"585",-3241.65168395543
"586",-3240.26822261069
"587",-3242.67745482467
"588",-3240.07036840936
"589",-3241.31967603272
"590",-3241.21462471529
"591",-3243.74198567944
"592",-3245.31268105199
"593",-3243.70681203081
"594",-3245.14264829089
"595",-3244.01121109832
"596",-3244.55640497147
"597",-3241.86350524159
"598",-3243.83128646134
"599",-3243.13024370687
"600",-3244.41099953657
"601",-3248.75281040269
"602",-3246.44976552081
"603",-3247.96023020618
"604",-3245.0275747808
"605",-3245.98858082235
"606",-3245.16372338349
"607",-3248.16384658927
"608",-3245.05094069821
"609",-3246.14814064602
"610",-3249.15209830374
"611",-3249.82991343486
"612",-3252.29221655522
"613",-3249.40240121125
"614",-3248.69549158398
"615",-3250.21775630507
"616",-3248.72307874068
"617",-3249.86947919715
"618",-3250.64265943557
"619",-3250.02586417292
"620",-3248.8175109993
"621",-3252.19951224798
"622",-3253.36682245576
"623",-3253.8200673093
"624",-3254.33605601017
"625",-3252.89950474835
"626",-3252.49606837569
"627",-3252.90047750423
"628",-3251.57746148846
"629",-3251.99875394693
"630",-3255.1557452597
"631",-3256.81781245281
"632",-3257.01899910719
"633",-3256.08292661644
"634",-3256.50369115448
"635",-3253.62321763317
"636",-3255.51363933939
"637",-3256.07691583866
"638",-3254.32303408678
"639",-3256.55148756351
"640",-3257.03187822582
"641",-3260.49075939217
"642",-3260.15637080709
"643",-3259.09713912876
"644",-3258.3805351575
"645",-3258.03984155542
"646",-3258.14897818338
"647",-3256.88869567583
"648",-3258.0006892448
"649",-3259.06010681082
"650",-3257.86816161653
"651",-3266.23835959465
"652",-3263.22508000889
"653",-3263.83679051957
"654",-3261.72050804293
"655",-3261.06413236048
"656",-3263.23077055358
"657",-3262.1852010426
"658",-3260.2899578546
"659",-3261.18566454491
"660",-3261.41199975844
"661",-3264.33584384568
"662",-3266.20275519565
"663",-3263.16778686943
"664",-3266.18254279536
"665",-3263.68815117546
"666",-3265.82879026749
"667",-3265.1166022327
"668",-3263.91242231836
"669",-3265.5115628306
"670",-3267.33832756155
"671",-3270.05527348671
"672",-3267.72774868675
"673",-3266.604891761
"674",-3265.6019813568
"675",-3268.83667972133
"676",-3268.94098696749
"677",-3268.66516648662
"678",-3268.01772613436
"679",-3267.41519604755
"680",-3267.32727069
"681",-3268.63812223932
"682",-3271.25577834099
"683",-3269.1590664413
"684",-3271.00366397899
"685",-3270.46238394028
"686",-3270.69696161873
"687",-3271.96887915624
"688",-3271.75866245421
"689",-3269.44637087326
"690",-3269.45051478122
"691",-3273.43979176465
"692",-3275.61135411683
"693",-3274.94592504626
"694",-3274.01634321621
"695",-3273.74796588755
"696",-3272.85146612282
"697",-3271.27859805865
"698",-3270.20619730742
"699",-3274.33287584326
"700",-3273.11493308064
"701",-3275.42356067858
"702",-3277.81685002344
"703",-3275.19537731917
"704",-3276.69243016768
"705",-3277.06291533932
"706",-3278.00040194578
"707",-3277.31085349975
"708",-3274.81805115354
"709",-3276.83586044005
"710",-3277.19709721691
"711",-3278.52318925168
"712",-3279.21567286087
"713",-3278.97801720666
"714",-3278.74748925338
"715",-3279.27543511489
"716",-3279.32059209477
"717",-3278.13267311857
"718",-3280.88131556523
"719",-3279.93905004481
"720",-3279.82363148412
"721",-3282.81321527867
"722",-3281.69197217562
"723",-3282.30324333602
"724",-3284.04479554431
"725",-3283.58464486275
"726",-3283.06523501039
"727",-3281.90244535396
"728",-3282.45686928934
"729",-3283.46998036
"730",-3283.69988716458
"731",-3284.67797582421
"732",-3286.555542762
"733",-3286.00807611782
"734",-3286.39737844761
"735",-3285.73880425551
"736",-3286.76565873207
"737",-3284.86845634112
"738",-3283.61835852484
"739",-3284.70473096584
"740",-3284.97026924974
"741",-3287.59968746882
"742",-3286.55704750395
"743",-3287.78841839836
"744",-3290.08501151225
"745",-3288.86846286215
"746",-3288.73195262112
"747",-3287.23337128915
"748",-3286.59240019024
"749",-3287.29362123195
"750",-3288.14459080497
"751",-3290.42877428862
"752",-3288.93196180764
"753",-3289.97653164562
"754",-3289.57194072858
"755",-3288.63492851386
"756",-3289.51967933736
"757",-3291.42316645055
"758",-3289.5350473355
"759",-3290.43445747203
"760",-3289.24425650386
"761",-3293.55360369668
"762",-3292.53890581894
"763",-3292.11005628891
"764",-3293.36137283632
"765",-3291.56146536915
"766",-3291.36506957659
"767",-3294.20470665337
"768",-3294.2576341192
"769",-3292.12197213534
"770",-3292.2224632431
"771",-3295.83995732569
"772",-3293.01842793251
"773",-3297.65790964559
"774",-3297.57269159921
"775",-3295.78357308446
"776",-3295.14656614137
"777",-3297.38301396266
"778",-3295.15769047404
"779",-3297.75370172911
"780",-3296.33454802592
"781",-3297.82060293548
"782",-3297.73271163845
"783",-3298.52163397312
"784",-3297.86430270728
"785",-3301.23113882164
"786",-3297.60860950466
"787",-3300.08529073504
"788",-3299.33271384294
"789",-3299.20688863955
"790",-3297.35895844456
"791",-3302.09390332139
"792",-3300.32746788689
"793",-3298.82486251389
"794",-3302.24159773479
"795",-3299.43321536979
"796",-3303.69459418297
"797",-3301.13221737742
"798",-3301.32617752669
"799",-3301.29929417371
"800",-3303.71540239586
"801",-3304.09969364969
"802",-3305.90207186818
"803",-3304.22523903708
"804",-3304.39208089821
"805",-3303.33657239603
"806",-3303.9613777206
"807",-3304.97046903655
"808",-3304.16833559114
"809",-3304.2933671795
"810",-3303.30610222933
"811",-3307.93710657575
"812",-3307.96773447783
"813",-3307.86608614144
"814",-3304.62806137333
"815",-3307.48964761353
"816",-3307.67684254799
"817",-3307.07903309971
"818",-3306.13951893984
"819",-3307.15662428049
