"","x"
"960",-4079.98738389798
"961",-4084.13070646878
"962",-4088.73075859849
"963",-4083.88465181156
"964",-4092.18193612073
"965",-4095.95424674605
"966",-4090.75761009884
"967",-4083.57863839855
"968",-4088.7271824418
"969",-4088.94099765381
"970",-4091.3599180464
"971",-4089.43732121637
"972",-4077.89950748727
"973",-4089.68108105125
"974",-4100.80013013899
"975",-4085.68806114928
"976",-4076.04053731716
"977",-4100.08142195027
"978",-4095.82310929969
"979",-4085.47111220513
"980",-4093.73688281367
"981",-4098.14900425356
"982",-4081.69648716661
"983",-4084.76929677536
"984",-4091.20856020682
"985",-4093.12363642691
"986",-4088.36244570413
"987",-4098.22103225268
"988",-4082.72426636812
"989",-4096.97790985527
"990",-4085.49431187622
"991",-4099.28427151752
"992",-4090.69753358714
"993",-4091.23282604486
"994",-4088.1156819851
"995",-4097.67662471849
"996",-4092.76724355996
"997",-4083.12028437289
"998",-4085.61618176173
"999",-4090.2844244032
"1000",-4089.02899659402
"1001",-4091.32584852518
"1002",-4089.72200961366
"1003",-4081.52407288288
"1004",-4087.45885136638
"1005",-4101.50701239013
"1006",-4088.14204240855
"1007",-4085.78735862436
"1008",-4096.43883839721
"1009",-4096.32429494784
"1010",-4086.76487195528
"1011",-4095.48549548326
"1012",-4094.23633568776
"1013",-4087.01244541093
"1014",-4103.78968565879
"1015",-4089.21289590272
"1016",-4087.24644967455
"1017",-4087.73023015382
"1018",-4083.24964519432
"1019",-4084.0040582503
"1020",-4087.70044064133
"1021",-4092.01317434421
"1022",-4087.67178309343
"1023",-4092.59542170473
"1024",-4091.79384547512
"1025",-4094.34817303854
"1026",-4083.83715722484
"1027",-4088.81109650467
"1028",-4090.42157609271
"1029",-4093.51312195741
"1030",-4086.64565571585
"1031",-4091.84596973526
"1032",-4096.26080914766
"1033",-4098.09546215428
"1034",-4092.42364513933
"1035",-4086.4703166746
"1036",-4095.70638912199
"1037",-4097.54369142624
"1038",-4094.67922415023
"1039",-4099.30833214783
"1040",-4100.18624257112
"1041",-4102.10619284524
"1042",-4088.4796532429
"1043",-4095.55377802826
"1044",-4111.19259171304
"1045",-4089.09130183829
"1046",-4089.98277663628
"1047",-4096.74485780882
"1048",-4085.78258728805
"1049",-4100.66651390664
"1050",-4101.78454778955
"1051",-4088.81007968138
"1052",-4095.57970125264
"1053",-4101.44257890253
"1054",-4096.37030803406
"1055",-4087.60346093075
"1056",-4095.6571967024
"1057",-4103.91580870877
"1058",-4094.61031557042
"1059",-4089.61709799739
"1060",-4099.84726101199
"1061",-4097.47216188419
"1062",-4096.29963179655
"1063",-4093.07961364926
"1064",-4091.8867001668
"1065",-4114.39152369249
"1066",-4093.68250839722
"1067",-4102.02110609645
"1068",-4096.66346641179
"1069",-4103.19315901714
"1070",-4099.572771846
"1071",-4093.14563931388
"1072",-4096.23523668201
"1073",-4110.91108979439
"1074",-4097.92341564912
"1075",-4088.28722290209
"1076",-4102.2684211273
"1077",-4093.80780110485
"1078",-4109.20238128089
"1079",-4103.07005963116
"1080",-4098.51121607351
"1081",-4095.69669560394
"1082",-4096.59582222387
"1083",-4096.4766784475
"1084",-4094.17004761506
"1085",-4096.54518479362
"1086",-4103.00069215349
"1087",-4097.4952765514
"1088",-4101.38224309396
"1089",-4099.92168252704
"1090",-4098.09380469361
"1091",-4099.62716002794
"1092",-4102.76355513137
"1093",-4093.83973129159
"1094",-4110.36987050173
"1095",-4104.06848185528
"1096",-4093.89738261841
"1097",-4102.6674367094
"1098",-4097.16734893178
"1099",-4095.37594521592
"1100",-4096.04764868721
"1101",-4097.75076503195
"1102",-4106.54333307754
"1103",-4100.2367643081
"1104",-4114.51395966519
"1105",-4100.3940999477
"1106",-4103.66525156134
"1107",-4098.40956939194
"1108",-4090.83291164972
"1109",-4097.26248869206
"1110",-4100.91271746602
"1111",-4099.31490734309
"1112",-4102.96662624184
"1113",-4101.33994358987
"1114",-4099.84316590325
"1115",-4103.04572460246
"1116",-4100.98335859501
"1117",-4096.17823339952
"1118",-4098.25540071328
"1119",-4104.29135396855
"1120",-4098.81679644338
"1121",-4103.66067988568
"1122",-4097.25041545937
"1123",-4094.14276919306
"1124",-4105.93796865555
"1125",-4097.09891951564
"1126",-4104.90877010713
"1127",-4117.76742831639
"1128",-4103.17584535116
"1129",-4102.22299845718
"1130",-4100.16954452461
"1131",-4098.06668417522
"1132",-4101.00331749049
"1133",-4099.39047124582
"1134",-4102.78628735131
"1135",-4103.41408742866
"1136",-4096.35178563405
"1137",-4105.47377115566
"1138",-4099.72587301801
"1139",-4106.73885346261
"1140",-4103.56434797119
"1141",-4096.44652277773
"1142",-4108.16054114773
"1143",-4109.01663387232
"1144",-4114.83438916802
"1145",-4106.08668997065
"1146",-4100.96600908901
"1147",-4102.04088478671
"1148",-4102.03826355982
"1149",-4101.12654878635
"1150",-4099.14858121276
"1151",-4100.18275388248
"1152",-4106.22130690168
